episode,avg_reward
806,-515.7317224287484
807,-515.559405940594
808,-515.6304079110013
809,-515.6462962962963
810,-515.6596794081381
811,-515.4088669950739
812,-515.4913899138992
813,-515.5773955773956
814,-515.4233128834355
815,-515.4123774509804
816,-515.2815177478581
817,-515.1644254278729
818,-515.089133089133
819,-515.0353658536585
820,-514.8654080389769
821,-514.7755474452555
822,-514.8918590522479
823,-514.7512135922331
824,-514.7678787878788
825,-514.6652542372881
826,-515.0568319226119
827,-515.0368357487922
828,-514.9137515078407
829,-514.9530120481928
830,-514.8922984356198
831,-514.9465144230769
832,-515.0768307322929
833,-515.2074340527578
834,-515.1251497005989
835,-515.2954545454545
836,-515.3542413381123
837,-515.3651551312649
838,-515.6620977353992
839,-515.6357142857142
840,-515.7972651605232
841,-515.7992874109264
842,-515.2348754448399
843,-515.2671800947867
844,-515.3207100591716
845,-515.5206855791962
846,-515.3258559622196
847,-515.3119103773585
848,-515.1578327444051
849,-515.0735294117648
850,-514.9618096357227
851,-514.9636150234742
852,-514.8581477139508
853,-514.9121779859485
854,-514.8748538011696
855,-515.1682242990654
856,-515.2374562427071
857,-515.1299533799533
858,-515.2252619324796
859,-515.3406976744186
860,-515.568524970964
861,-515.4019721577727
862,-515.5092699884125
863,-515.6203703703703
864,-515.5364161849711
865,-515.3631639722864
866,-515.3806228373702
867,-515.2914746543779
868,-515.3377445339471
869,-515.4545977011494
870,-515.5177956371987
871,-515.5137614678899
872,-515.4759450171821
873,-515.4794050343249
874,-515.4554285714286
875,-515.324200913242
876,-515.9042189281641
877,-515.9698177676538
878,-516.1382252559727
879,-516.5431818181818
880,-516.5471055618615
881,-516.875850340136
882,-516.791053227633
883,-516.7409502262443
884,-516.7694915254237
885,-516.7088036117382
886,-516.6899661781285
887,-516.8282657657658
888,-516.7868391451069
889,-516.7162921348314
890,-516.2890011223344
891,-516.3312780269058
892,-516.3964165733482
893,-516.4390380313199
894,-516.2642458100559
895,-516.3225446428571
896,-516.196209587514
897,-516.1481069042317
898,-516.1718576195773
899,-516.1661111111111
900,-516.1820199778025
901,-516.1446784922394
902,-516.1229235880398
903,-516.1227876106195
904,-516.1265193370166
905,-516.1098233995585
906,-516.0226019845645
907,-516.0038546255506
908,-516.3613861386139
909,-516.4307692307692
910,-516.5455543358946
911,-516.4490131578947
912,-516.8247535596934
913,-516.8200218818381
914,-516.7382513661203
915,-516.6763100436681
916,-516.63413304253
917,-516.855119825708
918,-517.0266594124048
919,-517.0347826086957
920,-517.0526601520087
921,-516.954989154013
922,-516.8358613217769
923,-517.2104978354978
924,-517.2572972972973
925,-517.354211663067
926,-517.3759439050701
927,-517.3221982758621
928,-517.3401506996771
929,-517.2032258064517
930,-517.2153598281418
931,-517.1555793991416
932,-517.5905680600214
933,-517.9277301927195
934,-517.9064171122994
935,-517.8856837606837
936,-517.8932764140875
937,-517.8901918976546
938,-517.8019169329074
939,-517.7297872340425
940,-517.8124335812965
941,-517.8025477707006
942,-517.6972428419937
943,-517.6419491525423
944,-517.45291005291
945,-517.4212473572939
946,-517.2877507919746
947,-517.6139240506329
948,-517.581664910432
949,-517.6321052631579
950,-517.6855941114616
951,-517.8072478991596
952,-517.7969569779643
953,-517.8018867924528
954,-517.717277486911
955,-517.7029288702929
956,-517.612330198537
957,-517.6362212943633
958,-517.7408759124088
959,-517.6265625
960,-517.6290322580645
961,-517.6751559251559
962,-517.7185877466251
963,-517.7946058091286
964,-517.7487046632124
965,-517.6713250517598
966,-517.7430196483971
967,-517.7479338842975
968,-517.7703818369453
969,-517.6731958762887
970,-517.6946446961895
971,-517.5977366255144
972,-517.5313463514902
973,-517.5467145790554
974,-517.4846153846154
975,-517.3837090163935
976,-517.4467758444217
977,-517.5092024539878
978,-517.5342185903984
979,-517.4591836734694
980,-517.4439347604485
981,-517.5967413441955
982,-517.5081383519837
983,-517.5670731707318
984,-517.5903553299493
985,-517.4832657200811
986,-517.4235055724417
987,-517.4296558704453
988,-517.4464105156724
989,-517.3136363636364
990,-517.3077699293643
991,-517.2389112903226
992,-517.4164149043303
993,-517.3762575452716
994,-517.3668341708543
995,-517.3333333333334
996,-517.3856569709127
997,-517.2955911823648
998,-517.2822822822823
999,-517.328
