======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-10 09:20:17
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 364
Win Rate: 36.40%
Evaluation Runtime: 305.58 seconds (5.09 minutes)
Model: dqn_nors_20k.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 4109.46
Std Dev Score: 5096.00
Min Score: -570.00
Max Score: 11414.00
Median Score: 500.00

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1332.69 moves
Min Length: 70 moves
Max Length: 2998 moves
Median Length: 1092 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
730    No     -42.00     2104      
731    No     171.00     775       
732    Yes    10634.00   1006      
733    No     404.00     526       
734    Yes    11105.00   1393      
735    No     912.00     983       
736    Yes    11028.00   1024      
737    No     160.00     2998      
738    Yes    11260.00   928       
739    No     314.00     948       
740    No     -39.00     2035      
741    Yes    10950.00   1858      
742    No     90.00      2998      
743    No     234.00     648       
744    No     188.00     516       
745    Yes    11044.00   976       
746    No     -472.00    94        
747    No     88.00      426       
748    Yes    10744.00   1276      
749    No     924.00     946       
750    No     332.00     952       
751    No     332.00     2124      
752    Yes    10508.00   1984      
753    No     480.00     1709      
754    No     56.00      402       
755    No     374.00     438       
756    Yes    10568.00   2404      
757    No     522.00     1014      
758    No     149.00     1533      
759    Yes    10828.00   1624      
760    Yes    11048.00   964       
761    Yes    10756.00   1240      
762    No     -174.00    430       
763    Yes    10650.00   958       
764    No     -16.00     2567      
765    No     293.00     891       
766    Yes    10540.00   1888      
767    No     621.00     1195      
768    No     570.00     749       
769    No     326.00     1000      
770    Yes    10826.00   1030      
771    Yes    10766.00   1210      
772    No     512.00     592       
773    No     489.00     993       
774    Yes    11271.00   895       
775    No     12.00      2454      
776    No     -100.00    449       
777    Yes    11220.00   1048      
778    No     238.00     726       
779    Yes    10686.00   1450      
780    Yes    11052.00   952       
781    No     44.00      918       
782    No     147.00     1509      
783    Yes    10443.00   2179      
784    No     324.00     648       
785    No     360.00     2998      
786    No     646.00     1180      
787    Yes    10993.00   1729      
788    No     153.00     441       
789    Yes    10664.00   2116      
790    No     -40.00     2998      
791    No     336.00     912       
792    No     114.00     2118      
793    No     596.00     1270      
794    No     308.00     1624      
795    Yes    10591.00   2335      
796    Yes    11182.00   1162      
797    No     95.00      584       
798    Yes    10657.00   1537      
799    Yes    10816.00   1060      
800    No     83.00      1579      
801    No     340.00     2998      
802    No     450.00     958       
803    Yes    10956.00   1840      
804    No     638.00     1235      
805    No     21.00      1855      
806    No     560.00     2998      
807    No     218.00     2464      
808    No     706.00     672       
809    No     340.00     2998      
810    No     288.00     455       
811    Yes    10856.00   940       
812    No     -388.00    172       
813    No     350.00     2998      
814    Yes    10882.00   2062      
815    Yes    10840.00   988       
816    No     -330.00    2938      
817    Yes    10384.00   2356      
818    No     -80.00     209       
819    Yes    10955.00   1243      
820    Yes    10804.00   1696      
821    No     516.00     970       
822    No     51.00      1766      
823    No     170.00     870       
824    Yes    10657.00   1537      
825    Yes    10612.00   1072      
826    No     220.00     1920      
827    Yes    11068.00   1504      
828    Yes    11284.00   856       
829    Yes    10676.00   1480      
830    Yes    10579.00   1171      
831    Yes    11032.00   1012      
832    No     492.00     594       
