======================================================================
DQN Agent Evaluation Results
======================================================================
Generated: 2025-12-08 14:43:44
======================================================================

SUMMARY STATISTICS
----------------------------------------------------------------------
Agent Type: dqn
Games Played: 1000
Wins: 653
Win Rate: 65.30%
Evaluation Runtime: 303.89 seconds (5.06 minutes)
Model: dqn_ep2000_rs_on.pt

HYPERPARAMETERS / CONFIGURATION
----------------------------------------------------------------------
gamma: 0.9
learning_rate: 0.001
epsilon: 1.0
decay_rate: 0.99995
min_epsilon: 0.05
batch_size: 64
discount_factor: 0.9
target_sync_steps: 1000
replay_memory_size: 50000
layout: mediumClassic
num_ghosts: 2
ghost_type: RandomGhost
max_steps: 1000
random_rewards: False
use_reward_shaping: True

SCORE STATISTICS
----------------------------------------------------------------------
Average Score: 7196.86
Std Dev Score: 5026.46
Min Score: -436.00
Max Score: 11437.00
Median Score: 10697.50

EPISODE LENGTH STATISTICS
----------------------------------------------------------------------
Average Length: 1175.01 moves
Min Length: 85 moves
Max Length: 2998 moves
Median Length: 1063 moves

INDIVIDUAL GAME RESULTS
----------------------------------------------------------------------
Game   Win    Score      Length    
781    Yes    11036.00   1000      
782    Yes    10759.00   1231      
783    No     160.00     2998      
784    No     -222.00    274       
785    Yes    10552.00   1252      
786    Yes    10586.00   1150      
787    Yes    10590.00   1138      
788    Yes    10525.00   1933      
789    Yes    10420.00   2248      
790    Yes    10663.00   919       
791    Yes    10872.00   892       
792    Yes    10633.00   1009      
793    Yes    11024.00   1036      
794    No     560.00     2998      
795    No     171.00     715       
796    No     432.00     833       
797    Yes    11086.00   850       
798    Yes    10607.00   1087      
799    No     630.00     1228      
800    No     28.00      304       
801    Yes    11036.00   1000      
802    Yes    10793.00   1129      
803    No     160.00     2998      
804    No     669.00     722       
805    Yes    10750.00   1258      
806    Yes    10979.00   1171      
807    Yes    11040.00   988       
808    No     -1.00      752       
809    No     560.00     2998      
810    Yes    10824.00   1036      
811    Yes    10512.00   1972      
812    Yes    10825.00   1033      
813    Yes    10770.00   1198      
814    Yes    11102.00   1402      
815    No     360.00     2998      
816    Yes    10872.00   892       
817    Yes    10898.00   1414      
818    No     126.00     521       
819    Yes    10890.00   838       
820    Yes    11067.00   907       
821    Yes    10818.00   1054      
822    Yes    11065.00   913       
823    No     346.00     522       
824    Yes    10682.00   1462      
825    No     792.00     804       
826    No     11.00      715       
827    Yes    10902.00   1402      
828    Yes    11044.00   976       
829    Yes    10859.00   931       
830    Yes    11025.00   1033      
831    Yes    10497.00   1417      
832    Yes    10784.00   1156      
833    No     58.00      964       
834    Yes    11056.00   940       
835    Yes    10938.00   1294      
836    Yes    10816.00   1060      
837    Yes    10769.00   1201      
838    Yes    10788.00   1744      
839    Yes    10672.00   892       
840    Yes    11267.00   907       
841    Yes    10663.00   1519      
842    No     -168.00    502       
843    Yes    10794.00   1126      
844    Yes    10479.00   2071      
845    Yes    11007.00   1087      
846    Yes    10551.00   2455      
847    Yes    10699.00   1411      
848    No     496.00     1031      
849    Yes    10575.00   1183      
850    Yes    11131.00   1315      
851    Yes    10959.00   1231      
852    No     382.00     1134      
853    No     -62.00     604       
854    Yes    11215.00   1063      
855    No     152.00     713       
856    Yes    10828.00   1024      
857    Yes    10853.00   949       
858    No     -322.00    364       
859    No     236.00     522       
860    Yes    10809.00   1081      
861    No     -44.00     730       
862    Yes    10815.00   1063      
863    Yes    10850.00   958       
864    Yes    10605.00   1093      
865    Yes    10936.00   1300      
866    No     582.00     564       
867    Yes    10334.00   1906      
868    Yes    10610.00   1078      
869    No     150.00     2998      
870    Yes    10780.00   1168      
871    Yes    10815.00   1063      
872    Yes    10663.00   919       
873    Yes    10523.00   1939      
874    No     150.00     2128      
875    No     78.00      1746      
876    No     259.00     1201      
877    No     550.00     810       
878    No     490.00     659       
879    Yes    11116.00   1360      
880    No     350.00     2998      
881    No     160.00     2998      
882    No     757.00     1477      
883    Yes    11075.00   883       
884    Yes    10980.00   1168      
885    No     164.00     646       
886    Yes    10677.00   877       
887    Yes    11046.00   970       
888    Yes    10644.00   976       
889    No     66.00      522       
890    Yes    10917.00   1357      
891    Yes    10812.00   1072      
892    Yes    10768.00   1204      
893    Yes    10845.00   973       
894    No     638.00     606       
895    No     334.00     437       
896    No     350.00     2998      
897    No     334.00     558       
898    No     350.00     2998      
899    Yes    11077.00   877       
900    No     470.00     868       
901    Yes    10441.00   2185      
902    Yes    10595.00   1123      
903    Yes    10781.00   1765      
904    No     406.00     522       
905    Yes    10773.00   1189      
906    Yes    11213.00   1069      
907    Yes    11063.00   919       
908    Yes    10787.00   1747      
909    Yes    11250.00   958       
910    Yes    11208.00   1084      
911    Yes    10885.00   1453      
912    No     133.00     530       
913    Yes    10819.00   1051      
914    No     -226.00    316       
915    Yes    10844.00   976       
916    No     225.00     1303      
917    Yes    10643.00   979       
918    Yes    10961.00   1225      
919    No     124.00     1546      
920    Yes    11044.00   976       
921    Yes    10531.00   1315      
922    No     224.00     526       
923    No     541.00     925       
924    Yes    10793.00   1129      
925    No     488.00     874       
926    No     780.00     750       
927    Yes    10485.00   1453      
928    Yes    11090.00   838       
929    Yes    10779.00   1171      
930    No     -3.00      2589      
931    No     0.00       929       
932    Yes    10932.00   1312      
933    No     -380.00    118       
934    No     360.00     2998      
935    Yes    10568.00   1204      
936    Yes    11007.00   1087      
937    No     680.00     1078      
938    Yes    10735.00   1303      
939    Yes    11231.00   1015      
940    No     -42.00     214       
941    No     568.00     786       
942    Yes    10851.00   955       
943    No     398.00     574       
944    No     412.00     653       
945    Yes    10776.00   1180      
946    Yes    11246.00   970       
947    Yes    10993.00   1129      
948    Yes    11020.00   1048      
949    Yes    11064.00   916       
950    Yes    11194.00   1126      
951    Yes    10952.00   1252      
952    No     408.00     876       
953    Yes    10980.00   1768      
954    Yes    10525.00   1333      
955    Yes    10829.00   1021      
956    Yes    10752.00   1252      
957    No     560.00     2998      
958    No     150.00     569       
959    Yes    10787.00   1147      
960    Yes    10606.00   1090      
961    Yes    10872.00   892       
962    Yes    11213.00   1069      
963    No     150.00     2998      
964    Yes    10821.00   1045      
965    No     120.00     420       
966    No     346.00     940       
967    Yes    10775.00   1183      
968    Yes    11256.00   940       
969    Yes    10970.00   1198      
970    No     236.00     700       
971    Yes    10352.00   1852      
972    Yes    10750.00   1258      
973    Yes    10858.00   934       
974    Yes    10740.00   1888      
975    Yes    10943.00   1279      
976    No     904.00     617       
977    No     346.00     372       
978    Yes    10855.00   943       
979    Yes    11053.00   949       
980    No     162.00     803       
981    Yes    11092.00   832       
982    Yes    10566.00   1210      
983    No     444.00     797       
984    No     696.00     760       
985    Yes    10776.00   1780      
986    Yes    11098.00   814       
987    No     580.00     569       
988    No     390.00     1199      
989    Yes    10767.00   1207      
990    Yes    10962.00   1222      
991    Yes    11070.00   898       
992    No     594.00     1217      
993    No     161.00     2696      
994    No     224.00     1186      
995    No     171.00     506       
996    Yes    10770.00   1198      
997    Yes    10824.00   1036      
998    No     244.00     646       
999    No     -40.00     2998      
1000   No     205.00     1273      

======================================================================
End of Report
======================================================================
